"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1579","REG-BCJA-005 — rapid tab switching leaves final Campaigns tab healthy","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","273","REG-CWV-031 — Time Period Last 6 hours refreshes overview table","chromium-regression","2026-08-03","skipped","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","504","REG-CJA-028 — recover to Campaigns tab and verify page healthy after suite churn","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","2758","REG-BCJA-004 — top-level tabs Campaigns / Path Analytics / Path Flow switch wrappers","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","275","REG-CWV-033 — Time Period Last 7 days refreshes overview table","chromium-regression","2026-08-03","skipped","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","2762","REG-MO-017 — Event Markers options sample and restore (no create/edit/delete)","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","1799","REG-MO-048 — responsive narrow desktop keeps essential controls reachable","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","38","REG-MO-001 — page loads via menu/route with correct breadcrumb and URL","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","130827","REG-MO-027 — every Campaigns Over Time tab has graph data and detailed tooltips","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","7912","REG-MO-050 — recover to original dashboard/lookback/metric context; page healthy","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","4045","REG-CJA-016 — Path Flow is last tab with Landing Page card and consecutive Step cards","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","1868","REG-MO-047 — keyboard focus sample on primary controls","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","139","REG-CJA-012 — Go to my Campaign dashboard / Save Campaign presence (no save)","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","170","REG-CWV-018 — expand Top 50 URLs for a page","chromium-regression","2026-08-03","skipped","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","8057","REG-BCJA-015 — click path row focuses Path Analytics context","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","628","REG-BCJA-007 — Campaigns table has data rows and optional All Traffic / No Campaign rows","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","2153","REG-CJA-018 — Path Flow card/node selection soft-check","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","175","REG-CJA-030 — Revenue Attribution affordance soft presence check (no mutation)","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","20255","REG-MO-020 — Hide Widget, Reset behavior, and hidden-widget recovery","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","25988","REG-MO-045 — two-filter combination and restrictive no-match empty state","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","48","REG-MO-022 — Sitewide Totals metric formats by type (sampled)","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","274","REG-CWV-032 — Time Period Last 24 hours refreshes overview table","chromium-regression","2026-08-03","skipped","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
"","2042","REG-CJA-008 — Campaigns Revenue column sort changes row order when multiple rows exist","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","17235","REG-MO-013 — sample lookback Last 30 Days and restore original lookback","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","1194","REG-BCJA-014 — Path Analytics Paths vs Pages toggle shows table data under each tab","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","3693","REG-MO-042 — Filters drawer opens with representative controls; Cancel without apply","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","101","REG-BCJA-030 — Brand Attribution affordance soft presence check (no mutation)","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","7414","REG-CJA-027 — combination: tab switches + filters open/close without overlay block","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","425","REG-BCJA-006 — Campaigns table headers include journey metrics and Brand ($)","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","11","REG-MO-018 — Viewing mode keeps widget edit/drag controls inactive","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","2617","REG-CJA-019 — Filters drawer opens with representative labels; Cancel/close","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\customer-journey-analysis\customer.journey.analysis.regression.spec.ts","",""
"","20813","REG-BCJA-011 — expand Campaigns URL, open landing detail, handoff to Path Analytics with data","chromium-regression","2026-08-03","passed","2026-08-03","US2 Regression — Brand Customer Journey Analysis","regression_tests\US2\business-insights\improve-traffic\brand-customer-journey-analysis\brand.customer.journey.analysis.regression.spec.ts","",""
"","118","REG-CWV-013 — top filter combo: Data Origin RUM Browser + Browser Chrome","chromium-regression","2026-08-03","skipped","2026-08-03","US2 Regression — Core Web Vitals (VitalScope)","regression_tests\US2\business-insights\improve-traffic\core-web-vitals\core.web.vitals.regression.spec.ts","",""
