"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3536","REG-MO-046 — Bot Traffic controls visible when configured (no save)","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","226","REG-MO-029 — top campaigns bar and line graphs render","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","19584","REG-MO-016 — changing Auto Refresh does not alter lookback","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","4603","REG-MO-037 — Medium table sort / search / page-size / export","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","8486","REG-MO-050 — recover to original dashboard/lookback/metric context; page healthy","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","31","REG-MO-005 — browser title indicates Marketing Insights Overview","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","4498","REG-MO-034 — Source table sort / search / clear when rows exist","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","7420","REG-MO-010 — sample lookback Last 6 Hours refreshes Sitewide Totals when available","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","9554","authenticate and select profile site","smoke-setup","2026-07-30","passed","2026-07-30","","smoke_tests\auth.setup.ts","",""
"","4219","REG-MO-032 — Campaigns Over Time hamburger options work and restore chart state","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","1341","REG-MO-031 — toggle campaign graph legend series and restore","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","2769","REG-MO-017 — Event Markers options sample and restore (no create/edit/delete)","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","11762","REG-MO-013 — sample lookback Last 30 Days and restore original lookback","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","3248","REG-MO-042 — Filters drawer opens with representative controls; Cancel without apply","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","18","REG-MO-019 — Editing mode inspected read-only then returned to Viewing","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","5217","REG-MO-033 — Traffic Source table headers / rows or controlled empty","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","200","REG-MO-024 — Campaigns widget shows at least one data-bearing card","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","339","REG-MO-003 — Sitewide Totals and at least one marketing widget render","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","21341","REG-MO-043 — apply one Traffic Medium filter and verify refresh; restore","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","22376","REG-MO-020 — Hide Widget, Reset behavior, and hidden-widget recovery","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","200","REG-MO-023 — Sitewide Totals info icons expose meaningful tooltip text","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","290","REG-MO-021 — Sitewide Totals title and ten metric cards render","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","1641","REG-MO-047 — keyboard focus sample on primary controls","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","9","REG-MO-018 — Viewing mode keeps widget edit/drag controls inactive","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
"","4355","REG-MO-002 — selected site is GDC Test Site 2 and dashboard/lookback are non-empty","chromium-regression","2026-07-30","passed","2026-07-30","US2 Regression — Marketing Overview","regression_tests\US2\business-insights\improve-traffic\marketing-overview\marketing.overview.regression.spec.ts","",""
